,instance_name,num_agents,planner,single_agent_planner,trail,success,n_collision,time,path_length,mean_acc,mean_jerk,mean_geo,expansions,dynamic,diffusion_step,constraint,trail_path
1648,EmptyRandom,9,CBS,MDOCEnsemble_single_100_r,4,1,0,5.991032838821411,1.131928066412608,0.004256072919815779,0.004514699594842063,4.955927801751791e-05,3,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/4
1649,EmptyRandom,9,CBS,MDOCEnsemble_single_100_r,3,1,0,3.167125701904297,1.2953195638126798,0.0038896263835744727,0.004570898237741656,5.1688186835639906e-05,1,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/3
1650,EmptyRandom,9,CBS,MDOCEnsemble_single_100_r,2,1,0,3.0175061225891113,1.0273699031935797,0.00420462342703508,0.00472235886587037,4.685347569951167e-05,1,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/2
1651,EmptyRandom,9,CBS,MDOCEnsemble_single_100_r,5,1,0,9.597336769104004,1.5109715064366658,0.004029682216544946,0.004453291935432289,6.132959404365263e-05,6,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/5
1652,EmptyRandom,9,ECBS,WAStar,9,0,2,0.2177441120147705,1.0000000596046448,0.020973119263847668,0.023026100049416225,0.0020634919637814164,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/9
1653,EmptyRandom,9,ECBS,WAStar,0,1,0,0.4655160903930664,1.3333333498901792,0.01556712275163995,0.018526209621793695,0.0016959065105766058,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/0
1654,EmptyRandom,9,ECBS,WAStar,7,0,3,2.8034441471099854,1.6111111376020644,0.0166530418727133,0.019603531393739913,0.002125603877680583,17,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/7
1655,EmptyRandom,9,ECBS,WAStar,6,0,3,0.31766200065612793,1.2111111018392775,0.01730118826445606,0.0198423330568605,0.0018713451119967634,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/6
1656,EmptyRandom,9,ECBS,WAStar,1,0,2,1.8215689659118652,1.5222222059965134,0.01168056960321135,0.01344625408657723,0.001316872425377369,6,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/1
1657,EmptyRandom,9,ECBS,WAStar,8,1,0,0.5119287967681885,1.1222222414281633,0.01721346926771932,0.01947720328138934,0.0018518518320181305,4,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/8
1658,EmptyRandom,9,ECBS,WAStar,4,1,0,1.051806926727295,1.488888872994317,0.015093693199257055,0.017862820325212345,0.0018803419661708176,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/4
1659,EmptyRandom,9,ECBS,WAStar,3,1,0,0.6763501167297363,1.411111182636685,0.016835385105676122,0.02068585426443153,0.0021212120643920368,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/3
1660,EmptyRandom,9,ECBS,WAStar,2,1,0,0.6553990840911865,1.2222221924199,0.01348038369582759,0.014981815074053075,0.0014814814526794685,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/2
1661,EmptyRandom,9,ECBS,WAStar,5,1,0,0.3855936527252197,1.3555555442969005,0.01252722760869397,0.012837172382407717,0.0010666667237981325,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___WAStar/5
1662,EmptyRandom,9,ECBS,MDOCEnsemble,9,1,0,5.526458024978638,1.881210446357727,0.022648723382088874,0.03918186492390103,0.001863332905082239,2,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/9
1663,EmptyRandom,9,ECBS,MDOCEnsemble,0,1,0,9.903398275375366,2.1427437331941395,0.02168579606546296,0.03747007892363601,0.0011786748396439685,8,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/0
1664,EmptyRandom,9,ECBS,MDOCEnsemble,7,1,0,14.448970317840576,1.5623415046268039,0.022782179216543835,0.03956634220149782,0.0008810774177416331,8,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/7
1665,EmptyRandom,9,ECBS,MDOCEnsemble,6,1,0,5.725676536560059,1.8523662090301514,0.021247760703166325,0.03661611427863439,0.0008177973213605583,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/6
1666,EmptyRandom,9,ECBS,MDOCEnsemble,1,1,0,71.18555617332458,1.9681132237116497,0.02487543411552906,0.0430077678627438,0.0012118671244631212,40,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/1
1667,EmptyRandom,9,ECBS,MDOCEnsemble,8,1,0,9.909781455993652,2.0306894646750555,0.02469977570904626,0.042655220048295125,0.001178844359755102,5,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/8
1668,EmptyRandom,9,ECBS,MDOCEnsemble,4,1,0,4.823760032653809,1.8346830738915338,0.023669653468661837,0.04111758516066604,0.00122930548645349,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/4
1669,EmptyRandom,9,ECBS,MDOCEnsemble,3,1,0,9.759302139282227,1.7177730136447482,0.021662064517537754,0.03743207185632653,0.0009321368803891043,6,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/3
1670,EmptyRandom,9,ECBS,MDOCEnsemble,2,1,0,10.013378620147705,1.9180132018195257,0.02349350146121449,0.04057616864641508,0.0010282161141124864,6,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/2
1671,EmptyRandom,9,ECBS,MDOCEnsemble,5,1,0,10.188367366790771,1.8729374143812392,0.02273722572459115,0.03917616812719239,0.002265163192835947,7,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___9/planner___ECBS/single_agent_planner___MDOCEnsemble/5
1672,EmptyRandom,8,CBS,MMDEnsemble,9,1,0,44.1342875957489,2.4494423866271973,0.0019708374748006463,0.002859375366824679,0.004533467930741608,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/9
1673,EmptyRandom,8,CBS,MMDEnsemble,0,1,0,42.533613443374634,2.3658905625343323,0.0018730067822616547,0.00270994909806177,0.004424505023052916,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/0
1674,EmptyRandom,8,CBS,MMDEnsemble,7,1,0,35.532482862472534,2.379730701446533,0.0019508441182551906,0.002871714052162133,0.003797628916800022,2,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/7
1675,EmptyRandom,8,CBS,MMDEnsemble,6,1,0,41.258260011672974,2.3713345527648926,0.0020389256678754464,0.002968878688989207,0.004263442766387016,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/6
1676,EmptyRandom,8,CBS,MMDEnsemble,1,1,0,40.73358464241028,2.452384442090988,0.0020273928821552545,0.0028954028675798327,0.00407942762831226,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/1
1677,EmptyRandom,8,CBS,MMDEnsemble,8,1,0,36.06467008590698,2.349405527114868,0.0019084982122876681,0.0027707500266842544,0.004235022206557915,2,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/8
1678,EmptyRandom,8,CBS,MMDEnsemble,4,1,0,42.26855754852295,2.4513720273971558,0.0020405031682457775,0.0029742259648628533,0.004567852389300242,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/4
1679,EmptyRandom,8,CBS,MMDEnsemble,3,1,0,40.97419023513794,2.2951714545488358,0.0019452698034001514,0.0028743741859216243,0.004499335365835577,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/3
1680,EmptyRandom,8,CBS,MMDEnsemble,2,1,0,34.099857807159424,2.3203291594982147,0.0017993124929489568,0.002603664615890011,0.004292824858566746,2,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/2
1681,EmptyRandom,8,CBS,MMDEnsemble,5,1,0,49.168673515319824,2.3920240700244904,0.0019335079268785194,0.0028645246638916433,0.004773201566422358,4,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MMDEnsemble/5
1682,EmptyRandom,8,CBS,KCBSLower,9,0,18,64.31910514831543,0.0,0.0,0.0,0.0,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/9
1683,EmptyRandom,8,CBS,KCBSLower,0,1,0,0.25754499435424805,1.2203999757766724,0.015902613988146186,0.022426523151807487,0.001652110782742966,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/0
1684,EmptyRandom,8,CBS,KCBSLower,7,1,0,0.1550889015197754,1.2312000021338463,0.014403104549273849,0.019122175523079932,0.001459148115827702,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/7
1685,EmptyRandom,8,CBS,KCBSLower,6,0,18,33.70385217666626,0.0,0.0,0.0,0.0,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/6
1686,EmptyRandom,8,CBS,KCBSLower,1,1,0,33.80569815635681,0.9540000148117542,0.015514585713390261,0.02053442900069058,0.0015498067368753254,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/1
1687,EmptyRandom,8,CBS,KCBSLower,8,1,0,0.11122989654541016,0.9323999993503094,0.015004756103735417,0.020349792495835572,0.0014445474953390658,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/8
1688,EmptyRandom,8,CBS,KCBSLower,4,1,0,0.08041524887084961,0.8352000042796135,0.016308628837578,0.021634488715790212,0.0014415341283893213,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/4
1689,EmptyRandom,8,CBS,KCBSLower,3,0,18,0.08042216300964355,0.0,0.0,0.0,0.0,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/3
1690,EmptyRandom,8,CBS,KCBSLower,2,1,0,0.2802560329437256,1.5020999908447266,0.01755411340855062,0.023748911800794303,0.002071024806355126,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/2
1691,EmptyRandom,8,CBS,KCBSLower,5,1,0,439.24779081344604,1.187100000679493,0.015787991229444742,0.021275489358231425,0.0017438655268051662,28,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___KCBSLower/5
1692,EmptyRandom,8,CBS,WAStar,9,0,1,0.4981369972229004,1.2500000074505806,0.016263011726550758,0.018293279339559376,0.0017763156356522813,7,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/9
1693,EmptyRandom,8,CBS,WAStar,0,0,2,0.5146138668060303,0.9625000357627869,0.017437187023460865,0.02064623055048287,0.0019078947807429358,8,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/0
1694,EmptyRandom,8,CBS,WAStar,7,0,2,0.49949216842651367,1.5375000201165676,0.012645238428376615,0.013768682605586946,0.0012019230889563914,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/7
1695,EmptyRandom,8,CBS,WAStar,6,0,2,0.6652281284332275,1.5874999836087227,0.013299966813065112,0.01539015886373818,0.0014903845003573224,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/6
1696,EmptyRandom,8,CBS,WAStar,1,1,0,0.1324632167816162,0.8625000324100256,0.019043747917748988,0.01999639521818608,0.0016406248541898094,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/1
1697,EmptyRandom,8,CBS,WAStar,8,0,3,172.07801985740662,1.8874998539686203,0.013529042829759419,0.016628714161925018,0.005340907024219632,111,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/8
1698,EmptyRandom,8,CBS,WAStar,4,0,2,4.545865058898926,1.100000038743019,0.019043750362470746,0.02029480948112905,0.0017968750980799086,34,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/4
1699,EmptyRandom,8,CBS,WAStar,3,0,1,0.2502930164337158,1.4374999813735485,0.014460112783126533,0.015304440865293145,0.0013068182233837433,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/3
1700,EmptyRandom,8,CBS,WAStar,2,0,4,0.40746283531188965,1.3875000271946192,0.012600204674527049,0.013557124650105834,0.0011413043248467147,4,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/2
1701,EmptyRandom,8,CBS,WAStar,5,0,2,0.6664907932281494,1.3125000037252903,0.012016184045933187,0.01378476561512798,0.0011413042193453293,4,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___WAStar/5
1702,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,9,1,0,12.80030608177185,1.9708719998598099,0.029721192084252834,0.05136957950890064,0.0013036865420872346,4,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/9
1703,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,0,1,0,10.43261194229126,1.780247077345848,0.03013277449645102,0.052783692721277475,0.0012610924313776195,3,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/0
1704,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,7,1,0,8.780211687088013,1.864855021238327,0.027185686863958836,0.047305751126259565,0.0012671633376157843,2,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/7
1705,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,6,1,0,6.575958013534546,1.8477544784545898,0.028323015430942178,0.04951284546405077,0.001406065493938513,1,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/6
1706,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,1,1,0,5.025551080703735,1.7426399737596512,0.028547463240101933,0.049614611081779,0.0011457844302640297,0,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/1
1707,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,8,1,0,6.5557310581207275,1.7687885761260986,0.029502977849915624,0.051958258263766766,0.0012784638383891433,1,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/8
1708,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,4,1,0,25.468464374542236,2.0753222852945328,0.028447099728509784,0.0493369665928185,0.0017246306379092857,10,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/4
1709,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,3,1,0,3.71016001701355,1.727863073348999,0.028705515898764133,0.05055034440010786,0.00136806345108198,0,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/3
1710,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,2,1,0,5.622645616531372,1.6775749027729034,0.029219848103821278,0.051844710018485785,0.0011325757877784781,1,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/2
1711,EmptyRandom,8,CBS,MDOCEnsemble_single_300_r,5,1,0,10.035950422286987,1.7562558501958847,0.031045889016240835,0.05428416421636939,0.0016441640473203734,2,single,300.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_300_r/5
1712,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,9,1,0,6.7410502433776855,1.9357383102178574,0.023413753369823098,0.04046556702814996,0.0008730918052606285,3,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/9
1713,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,0,1,0,4.622126340866089,1.70448799431324,0.023433070862665772,0.04027946130372584,0.0008546260360162705,1,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/0
1714,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,7,1,0,3.4547312259674072,1.5988609194755554,0.023550767917186022,0.041530175134539604,0.0009272217866964638,0,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/7
1715,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,6,1,0,8.33035922050476,1.870560109615326,0.025527344783768058,0.045174075523391366,0.0010546969715505838,3,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/6
1716,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,1,1,0,3.3995132446289062,1.515887901186943,0.024055205518379807,0.04186170734465122,0.0008352030927198939,0,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/1
1717,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,8,1,0,7.384351491928101,1.9427643865346909,0.022637665271759033,0.03964083595201373,0.0008518534959875979,3,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/8
1718,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,4,1,0,11.047628402709961,1.934187799692154,0.026003516279160976,0.04542882973328233,0.001021582902467344,5,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/4
1719,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,3,1,0,7.997920989990234,1.9317283928394318,0.025063085136935115,0.044196602422744036,0.0009078086804947816,3,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/3
1720,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,2,1,0,38.47510504722595,1.99037204682827,0.024539088364690542,0.04212285438552499,0.0010058150000986643,19,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/2
1721,EmptyRandom,8,CBS,MDOCEnsemble_single_200_r,5,1,0,6.18417501449585,1.9580218493938446,0.023740622214972973,0.041257510893046856,0.001066956749127712,2,single,200.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_200_r/5
1722,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,9,1,0,9.684735536575317,0.9649292975664139,0.003985031740739942,0.004548364784568548,3.612575392253348e-05,5,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/9
1723,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,0,1,0,25.344324111938477,1.322356030344963,0.004105741158127785,0.004546043812297285,4.830686657442129e-05,14,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/0
1724,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,7,1,0,2.609733819961548,1.258624218404293,0.0037370607315097004,0.0040168829436879605,5.065400478088122e-05,1,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/7
1725,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,6,1,0,11.997857093811035,1.4428232088685036,0.004516421613516286,0.004657080280594528,7.0310788032657e-05,8,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/6
1726,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,1,1,0,2.633206844329834,1.4210610166192055,0.0037989931588526815,0.004231116239679977,5.190552337808185e-05,1,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/1
1727,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,8,1,0,2.6990177631378174,0.829081654548645,0.0039964702154975384,0.004656549543142319,3.827253112831386e-05,1,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/8
1728,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,4,1,0,4.936341762542725,1.2337697744369507,0.0038133797934278846,0.004317326674936339,5.4950988669588696e-05,3,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/4
1729,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,3,1,0,4.078186988830566,1.1843420416116714,0.003665279655251652,0.004378116718726233,4.572705756800133e-05,2,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/3
1730,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,2,1,0,3.4773197174072266,1.2403119206428528,0.00422329077264294,0.004500138893490657,5.496247013070388e-05,2,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/2
1731,EmptyRandom,8,CBS,MDOCEnsemble_single_100_r,5,1,0,5.899854898452759,1.4245303347706795,0.0038335862336680293,0.004387288412544876,5.721585876017343e-05,3,single,100.0,r,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___CBS/single_agent_planner___MDOCEnsemble_single_100_r/5
1732,EmptyRandom,8,ECBS,WAStar,9,1,0,0.5239081382751465,1.2750000283122063,0.017254128120839596,0.019911580020561814,0.002039473518379964,3,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/9
1733,EmptyRandom,8,ECBS,WAStar,0,0,3,0.6077761650085449,0.9625000357627869,0.016629128134809434,0.02028601407073438,0.0019078946788795292,6,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/0
1734,EmptyRandom,8,ECBS,WAStar,7,0,1,0.48561811447143555,1.5375000201165676,0.012645238195545971,0.013768682605586946,0.0012019230889563914,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/7
1735,EmptyRandom,8,ECBS,WAStar,6,0,1,0.5353038311004639,1.5874999836087227,0.014282059273682535,0.015790675417520106,0.0014903845731168985,1,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/6
1736,EmptyRandom,8,ECBS,WAStar,1,1,0,0.16689395904541016,0.8625000324100256,0.019043747917748988,0.01999639521818608,0.0016406248541898094,0,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/1
1737,EmptyRandom,8,ECBS,WAStar,8,0,1,58.63391590118408,1.9124998599290848,0.013439836329780519,0.015758220106363297,0.0046590890633524396,60,,,,/Users/zhilinhe/desktop/experiment_results/instance_name___EmptyRandom/num_agents___8/planner___ECBS/single_agent_planner___WAStar/8
